Id,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings
3056,M,0.6150,0.4850,0.2150,0.9615,0.4220,0.1760,0.2900,11
4082,I,0.5650,0.4650,0.1500,1.1815,0.5810,0.2215,0.3095,9
3807,F,0.4500,0.3650,0.1150,0.5885,0.3180,0.1210,0.1325,8
3894,M,0.4950,0.3800,0.1350,0.6295,0.2630,0.1425,0.2150,12
851,M,0.5550,0.4350,0.1450,0.9685,0.4985,0.1680,0.2385,9
2742,I,0.4600,0.3450,0.1050,0.4150,0.1870,0.0870,0.1100,8
2185,M,0.4450,0.3400,0.1200,0.4475,0.1930,0.1035,0.1300,9
3057,M,0.6150,0.4900,0.1700,1.1450,0.4915,0.2080,0.3430,13
3840,F,0.5300,0.4100,0.1450,0.8255,0.3750,0.2040,0.2450,9
7,F,0.5450,0.4250,0.1250,0.7680,0.2940,0.1495,0.2600,16
2550,I,0.2800,0.2200,0.0800,0.1315,0.0660,0.0240,0.0300,5
854,M,0.5700,0.4350,0.1300,0.7535,0.3490,0.1755,0.1940,10
2995,M,0.6100,0.4850,0.1700,1.2810,0.5970,0.3035,0.3300,9
2679,F,0.6150,0.4700,0.1550,1.0840,0.5885,0.2090,0.2460,9
4058,F,0.6950,0.5600,0.1850,1.7715,0.8195,0.3310,0.4370,10
2977,I,0.4300,0.3300,0.1000,0.4490,0.2540,0.0825,0.0970,6
3882,F,0.6700,0.5450,0.1600,1.5415,0.5985,0.2565,0.4950,15
3483,I,0.4700,0.3550,0.1150,0.4155,0.1670,0.0840,0.1390,7
407,M,0.5900,0.4850,0.1200,0.9110,0.3900,0.1820,0.2900,16
4150,I,0.3300,0.2300,0.0800,0.1400,0.0565,0.0365,0.0460,7
2405,I,0.6550,0.5150,0.1450,1.2500,0.5265,0.2830,0.3150,15
3425,F,0.6500,0.5450,0.1850,1.5055,0.6565,0.3410,0.4300,10
153,F,0.6050,0.4850,0.1600,1.0565,0.3700,0.2355,0.3550,10
3638,I,0.4400,0.3400,0.1050,0.3440,0.1230,0.0810,0.1250,8
1566,I,0.4650,0.3700,0.1200,0.4365,0.1880,0.0815,0.1470,9
2391,M,0.3700,0.2900,0.0900,0.2410,0.1100,0.0450,0.0690,10
2353,F,0.7200,0.5600,0.1750,1.7265,0.6370,0.3415,0.5250,17
1004,F,0.6050,0.4900,0.1500,1.1345,0.5265,0.2645,0.2950,9
2660,I,0.5550,0.4250,0.1300,0.6480,0.2835,0.1330,0.2105,8
3786,M,0.6250,0.5000,0.1850,1.2425,0.5995,0.2480,0.3350,10
280,F,0.5350,0.4150,0.1850,0.8415,0.3140,0.1585,0.3000,15
3947,M,0.4750,0.3650,0.1400,0.6175,0.2020,0.1445,0.1900,16
4143,F,0.6550,0.5000,0.2200,1.3590,0.6420,0.3255,0.4050,13
3128,F,0.6300,0.4950,0.1900,1.1655,0.5360,0.2115,0.1625,10
400,F,0.4850,0.3650,0.1200,0.5885,0.2700,0.1310,0.1750,9
1596,I,0.5300,0.4200,0.1200,0.5965,0.2555,0.1410,0.1770,7
1497,M,0.6250,0.5200,0.1750,1.4105,0.6910,0.3220,0.3465,10
2516,I,0.4750,0.3650,0.1200,0.5300,0.2505,0.0975,0.1625,10
1479,M,0.5750,0.4600,0.1650,0.9155,0.4005,0.2465,0.2385,8
3281,M,0.5500,0.4500,0.1700,0.8100,0.3170,0.1570,0.2200,11
1800,M,0.6050,0.4750,0.1750,1.2525,0.5575,0.3055,0.3430,9
2009,I,0.4300,0.3200,0.1100,0.3675,0.1675,0.1020,0.1050,8
504,F,0.6250,0.4850,0.1900,1.1745,0.4385,0.2305,0.4200,17
2582,M,0.5300,0.4100,0.1400,0.6810,0.3095,0.1415,0.1835,6
3064,M,0.6350,0.5000,0.1800,1.1540,0.4405,0.2315,0.3870,9
1744,F,0.6850,0.5650,0.1750,1.6380,0.7775,0.3750,0.4380,11
903,I,0.3150,0.2350,0.0750,0.1485,0.0585,0.0375,0.0425,6
2040,I,0.3200,0.2550,0.0850,0.1745,0.0720,0.0330,0.0570,8
3816,M,0.4650,0.3550,0.1200,0.5315,0.2725,0.0970,0.1395,8
1672,F,0.6100,0.4750,0.1600,1.1155,0.3835,0.2230,0.3790,10
550,I,0.6500,0.5150,0.1600,1.1625,0.4950,0.2030,0.3300,17
1862,I,0.5200,0.4100,0.1100,0.5185,0.2165,0.0915,0.1840,8
4023,I,0.2750,0.2000,0.0700,0.0960,0.0370,0.0225,0.0300,6
1805,M,0.6250,0.4950,0.1750,1.2540,0.5815,0.2860,0.3185,9
3372,I,0.4400,0.3300,0.1350,0.5220,0.1700,0.0905,0.1950,16
3847,M,0.4450,0.3700,0.1250,0.5150,0.2495,0.0870,0.1590,9
1130,M,0.5650,0.4550,0.1500,0.9595,0.4565,0.2395,0.2300,9
945,M,0.4700,0.3650,0.1200,0.6120,0.3270,0.1500,0.1400,8
3642,I,0.4650,0.3550,0.1200,0.4975,0.2375,0.0990,0.1400,8
163,F,0.7250,0.5600,0.2100,2.1410,0.6500,0.3980,1.0050,18
1660,M,0.6000,0.4700,0.1650,1.0590,0.5040,0.2410,0.2750,9
1690,M,0.6250,0.5000,0.1700,1.0985,0.4645,0.2200,0.3540,9
2384,F,0.4400,0.3450,0.1050,0.4285,0.1650,0.0830,0.1320,11
2107,F,0.6750,0.5500,0.1800,1.6885,0.5620,0.3705,0.6000,15
3166,F,0.6400,0.5400,0.1750,1.5710,0.6270,0.2710,0.4750,18
4105,F,0.7150,0.5650,0.1800,1.7900,0.8440,0.3535,0.5385,9
3125,M,0.5850,0.4600,0.1500,1.2060,0.5810,0.2160,0.3230,10
1514,F,0.6550,0.5400,0.2150,1.5555,0.6950,0.2960,0.4440,11
3398,M,0.3650,0.2850,0.0850,0.2205,0.0855,0.0515,0.0700,9
449,F,0.5650,0.4550,0.1500,0.8205,0.3650,0.1590,0.2600,18
2903,F,0.5750,0.4250,0.1500,0.8765,0.4550,0.1800,0.2280,8
941,I,0.4650,0.3650,0.1150,0.4670,0.2315,0.0925,0.1130,7
2834,F,0.5700,0.4250,0.1300,0.7820,0.3695,0.1745,0.1965,8
4026,I,0.3650,0.2800,0.0900,0.1960,0.0865,0.0360,0.0605,7
1532,I,0.2850,0.2100,0.0550,0.1010,0.0415,0.0170,0.0335,5
1847,I,0.4700,0.3750,0.1200,0.4870,0.1960,0.0990,0.1350,8
437,I,0.3850,0.3050,0.0950,0.2520,0.0915,0.0550,0.0900,14
3742,F,0.6950,0.5250,0.2050,1.8185,0.8190,0.4025,0.4525,13
3635,I,0.3700,0.2750,0.0950,0.2570,0.1015,0.0550,0.0825,6
1314,I,0.5500,0.4350,0.1400,0.7535,0.3285,0.1555,0.2325,10
3445,I,0.4950,0.4000,0.1450,0.5780,0.2545,0.1305,0.1645,8
786,F,0.5150,0.3900,0.1300,0.5755,0.1975,0.1300,0.1845,9
873,F,0.6250,0.4900,0.1550,1.2085,0.4650,0.1620,0.4110,11
739,M,0.4450,0.3450,0.0900,0.3795,0.1430,0.0740,0.1250,10
2867,I,0.3250,0.2500,0.0750,0.1585,0.0750,0.0305,0.0455,6
3291,M,0.5300,0.4050,0.1300,0.7380,0.2845,0.1700,0.1930,9
3505,M,0.6250,0.4950,0.1800,1.0815,0.4715,0.2540,0.3135,10
1006,M,0.6050,0.4700,0.1650,1.2315,0.6025,0.2620,0.2925,11
1844,I,0.4350,0.3450,0.1200,0.3215,0.1300,0.0560,0.1185,7
586,I,0.5200,0.4250,0.1700,0.6805,0.2800,0.1740,0.1950,10
1306,I,0.5400,0.4200,0.1400,0.7265,0.3205,0.1445,0.2290,9
2989,M,0.5600,0.4250,0.1350,0.9415,0.5090,0.2015,0.1975,9
348,I,0.3750,0.3050,0.1150,0.2715,0.0920,0.0740,0.0900,8
2471,M,0.5650,0.4400,0.1750,1.1220,0.3930,0.2000,0.3750,20
1028,M,0.6450,0.5000,0.1750,1.3385,0.6330,0.2990,0.3490,11
1163,M,0.6100,0.4700,0.1650,1.0520,0.4980,0.2420,0.2670,9
2511,I,0.4250,0.3100,0.1050,0.3650,0.1590,0.0825,0.1050,6
3279,F,0.6550,0.5300,0.1900,1.4280,0.4930,0.3180,0.5650,18
3208,I,0.3200,0.2500,0.0800,0.1565,0.0570,0.0340,0.0600,9
4108,I,0.4800,0.3500,0.1000,0.5190,0.2365,0.1275,0.1260,7
1541,I,0.3600,0.2750,0.0750,0.2205,0.0985,0.0440,0.0660,7
2701,F,0.6750,0.5500,0.1900,1.5510,0.7105,0.3685,0.4120,13
573,F,0.5700,0.4400,0.1400,0.9535,0.3785,0.2010,0.3050,17
647,M,0.4800,0.3750,0.1450,0.7770,0.2160,0.1300,0.1700,9
595,I,0.5750,0.4550,0.1800,0.8525,0.3015,0.1825,0.3000,13
2938,F,0.6250,0.5000,0.1600,1.2170,0.5725,0.2070,0.3550,11
1251,I,0.4050,0.2850,0.0900,0.2645,0.1265,0.0505,0.0750,6
1558,I,0.4250,0.3150,0.0800,0.3030,0.1310,0.0585,0.0950,7
3396,M,0.6050,0.4750,0.1600,1.6160,0.5495,0.3320,0.3400,18
3348,I,0.4900,0.3850,0.1150,0.6830,0.3265,0.1615,0.1650,13
1308,F,0.5450,0.4450,0.1500,0.8000,0.3535,0.1630,0.2070,9
470,F,0.5300,0.4400,0.1350,0.7835,0.3130,0.1715,0.2185,9
3498,M,0.5900,0.4600,0.1450,0.9290,0.3800,0.2400,0.2550,10
800,M,0.4600,0.3400,0.1350,0.4950,0.1655,0.1170,0.1850,10
281,I,0.3600,0.2850,0.1050,0.2415,0.0915,0.0570,0.0750,7
932,I,0.4450,0.3500,0.1300,0.4195,0.1695,0.0945,0.1195,7
732,M,0.5200,0.4000,0.1200,0.8230,0.2980,0.1805,0.2650,15
2763,I,0.5500,0.4250,0.1350,0.6560,0.2570,0.1700,0.2030,10
2880,I,0.4750,0.3750,0.1100,0.4940,0.2110,0.1090,0.1545,8
2999,F,0.6350,0.5250,0.1800,1.3695,0.6340,0.3180,0.3630,11
3891,F,0.5600,0.4600,0.1800,0.9700,0.3420,0.1960,0.3550,12
1144,M,0.5800,0.4550,0.1500,1.1140,0.4765,0.2155,0.2650,8
1617,I,0.5550,0.4350,0.1400,0.7650,0.3945,0.1500,0.2060,8
3386,M,0.5150,0.4000,0.1250,0.9550,0.3410,0.2535,0.2600,13
3085,I,0.2550,0.1850,0.0600,0.0925,0.0390,0.0210,0.0250,6
3822,F,0.6050,0.4800,0.1750,1.1685,0.4815,0.2305,0.3560,9
2503,I,0.3000,0.2300,0.0750,0.1270,0.0520,0.0300,0.0345,6
584,F,0.4100,0.3050,0.1000,0.3630,0.1735,0.0650,0.1100,11
2195,I,0.2600,0.2150,0.0800,0.0990,0.0370,0.0255,0.0450,5
160,M,0.6050,0.4650,0.1650,1.0560,0.4215,0.2475,0.3400,13
1111,I,0.5200,0.3800,0.1250,0.5545,0.2880,0.1295,0.1670,8
2798,M,0.6400,0.4850,0.1500,1.0980,0.5195,0.2220,0.3175,10
1915,F,0.6000,0.4700,0.1350,0.9700,0.4655,0.1955,0.2640,11
3165,F,0.5450,0.4100,0.1150,0.6765,0.2900,0.1580,0.2200,9
859,F,0.5950,0.4800,0.1600,1.2095,0.5225,0.2960,0.3200,8
952,M,0.4800,0.3650,0.1200,0.6015,0.3120,0.1170,0.1400,7
3900,M,0.4450,0.3450,0.1400,0.4760,0.2055,0.1015,0.1085,15
1331,M,0.5700,0.4350,0.1700,0.8730,0.3820,0.1830,0.2705,10
1219,I,0.3250,0.2250,0.0750,0.1390,0.0565,0.0320,0.0900,6
1215,I,0.3050,0.2150,0.0650,0.1075,0.0440,0.0205,0.0380,5
2676,F,0.6050,0.4800,0.1500,1.0790,0.4505,0.2835,0.2930,10
3608,M,0.5450,0.4300,0.1550,0.8035,0.4090,0.1440,0.2280,7
606,M,0.3450,0.2700,0.0900,0.1950,0.0780,0.0455,0.0590,9
164,F,0.6500,0.5450,0.2300,1.7520,0.5605,0.2895,0.8150,16
2154,M,0.5500,0.4400,0.1350,0.8790,0.3680,0.2095,0.2650,10
1040,M,0.6700,0.5250,0.1650,1.6085,0.6820,0.3145,0.4005,11
3647,I,0.4850,0.3650,0.1250,0.4260,0.1630,0.0965,0.1510,8
1978,M,0.7000,0.5500,0.1750,1.4405,0.6565,0.2985,0.3750,12
2665,F,0.5750,0.4800,0.1500,0.8970,0.4235,0.1905,0.2480,8
4081,M,0.5600,0.4500,0.1450,0.9355,0.4250,0.1645,0.2725,11
3612,M,0.6000,0.4600,0.1800,1.1400,0.4230,0.2575,0.3650,10
329,I,0.3600,0.2800,0.0900,0.2255,0.0885,0.0400,0.0900,8
2011,M,0.4500,0.3300,0.1050,0.4955,0.2575,0.0820,0.1290,8
2528,F,0.6000,0.4750,0.1350,1.4405,0.5885,0.1910,0.3175,9
2546,I,0.2250,0.1700,0.0700,0.0565,0.0240,0.0130,0.0160,4
4099,M,0.6700,0.5250,0.1800,1.4915,0.7280,0.3430,0.3810,9
1429,I,0.1400,0.1050,0.0350,0.0140,0.0055,0.0025,0.0040,3
3944,M,0.5500,0.4400,0.1600,0.9910,0.3480,0.1680,0.3750,20
2141,I,0.3200,0.2400,0.0750,0.1735,0.0760,0.0355,0.0500,7
809,F,0.5200,0.4100,0.1150,0.8070,0.2855,0.1790,0.2350,12
433,M,0.5450,0.4200,0.1400,0.7505,0.2475,0.1300,0.2550,22
1107,I,0.5100,0.3800,0.1150,0.5155,0.2150,0.1135,0.1660,8
2091,F,0.5050,0.3900,0.1150,0.6600,0.3045,0.1555,0.1750,8
860,F,0.5950,0.4750,0.1600,1.1405,0.5470,0.2310,0.2710,6
274,M,0.6300,0.5150,0.1550,1.2590,0.4105,0.1970,0.4100,13
967,I,0.5100,0.4050,0.1350,0.7690,0.3655,0.1585,0.1800,7
2758,M,0.5350,0.4300,0.1550,0.7845,0.3285,0.1690,0.2450,10
3729,M,0.5100,0.3800,0.1350,0.6810,0.3435,0.1420,0.1700,9
3486,F,0.5050,0.4750,0.1600,1.1155,0.5090,0.2390,0.3065,8
3734,M,0.6150,0.5050,0.1650,1.1670,0.4895,0.2955,0.3450,10
3623,M,0.6600,0.5300,0.1750,1.5830,0.7395,0.3505,0.4050,10
4152,I,0.3700,0.2800,0.0900,0.2180,0.0995,0.0545,0.0615,7
3413,M,0.4900,0.3950,0.1200,0.6740,0.3325,0.1235,0.1850,9
2139,M,0.6800,0.5300,0.2050,1.4960,0.5825,0.3370,0.4650,14
3695,F,0.6500,0.5200,0.1950,1.2810,0.5985,0.2460,0.3825,10
1346,M,0.5850,0.4500,0.1800,0.7995,0.3360,0.1855,0.2370,8
2813,I,0.2550,0.1950,0.0550,0.0725,0.0285,0.0170,0.0210,4
885,F,0.6700,0.5850,0.1600,1.3090,0.5445,0.2945,0.4130,10
556,I,0.5250,0.4050,0.1500,0.7950,0.3075,0.2050,0.2550,14
908,I,0.3350,0.2500,0.0750,0.1825,0.0705,0.0440,0.0550,7
1381,F,0.6250,0.5050,0.1750,1.1500,0.5475,0.2560,0.3045,11
2117,F,0.3750,0.2900,0.0800,0.2820,0.1405,0.0725,0.0800,7
2562,I,0.4400,0.3250,0.1000,0.4165,0.1850,0.0865,0.1100,6
509,I,0.5600,0.4450,0.1550,0.8735,0.3005,0.2090,0.2750,16
2388,I,0.5150,0.3750,0.1400,0.6505,0.2495,0.1410,0.2215,10
221,F,0.4700,0.3500,0.1450,0.5175,0.1870,0.1235,0.1800,11
1297,I,0.5300,0.4150,0.1300,0.6940,0.3905,0.1110,0.1670,9
146,M,0.4600,0.3500,0.1200,0.5150,0.2240,0.1080,0.1565,10
3361,M,0.4100,0.3150,0.0950,0.3060,0.1210,0.0735,0.0900,9
1777,I,0.4850,0.3450,0.1600,0.8690,0.3085,0.1850,0.3190,9
1053,I,0.1850,0.1300,0.0450,0.0290,0.0120,0.0075,0.0095,4
1822,M,0.7200,0.5600,0.1800,1.5865,0.6910,0.3750,0.4425,11
3186,F,0.4700,0.3600,0.1100,0.4965,0.2370,0.1270,0.1300,6
2851,F,0.6350,0.5100,0.1850,1.2860,0.5260,0.2950,0.4105,12
508,M,0.5600,0.4350,0.1800,0.8890,0.3600,0.2040,0.2500,11
323,I,0.2650,0.2050,0.0700,0.1055,0.0390,0.0410,0.0350,5
1561,I,0.4500,0.3400,0.0950,0.3245,0.1385,0.0640,0.1050,8
176,I,0.3150,0.2100,0.0600,0.1250,0.0600,0.0375,0.0350,5
2852,F,0.6450,0.4900,0.1600,1.1665,0.4935,0.3155,0.2990,9
1908,M,0.5750,0.4750,0.1450,0.8570,0.3665,0.1730,0.2690,9
168,M,0.7050,0.5600,0.2200,1.9810,0.8175,0.3085,0.7600,14
3419,M,0.5900,0.4700,0.1350,1.1685,0.5390,0.2790,0.2800,8
1400,F,0.6500,0.5900,0.2200,1.6620,0.7700,0.3780,0.4350,11
2339,M,0.6400,0.5200,0.2000,1.4070,0.5660,0.3040,0.4550,17
1392,M,0.6350,0.4750,0.1700,1.1935,0.5205,0.2695,0.3665,10
2257,M,0.4950,0.4150,0.1650,0.7485,0.2640,0.1340,0.2850,13
2177,F,0.5800,0.4500,0.2350,1.0710,0.3000,0.2060,0.3950,14
2237,M,0.5850,0.4650,0.1900,1.1710,0.3905,0.2355,0.4000,17
136,F,0.3050,0.2300,0.0800,0.1560,0.0675,0.0345,0.0480,7
1470,I,0.5300,0.4300,0.1300,0.7045,0.3460,0.1415,0.1890,9
3152,F,0.4700,0.3750,0.1050,0.5130,0.2320,0.1420,0.1300,11
1278,I,0.4950,0.3550,0.1200,0.4965,0.2140,0.1045,0.1495,8
1973,M,0.6800,0.5400,0.1550,1.5340,0.6710,0.3790,0.3840,10
894,I,0.2400,0.1750,0.0650,0.0665,0.0310,0.0135,0.0170,3
197,M,0.6400,0.5000,0.1850,1.3035,0.4445,0.2635,0.4650,16
2338,M,0.6550,0.4850,0.1950,1.6200,0.6275,0.3580,0.4850,17
1483,M,0.5900,0.4400,0.1500,0.8725,0.3870,0.2150,0.2450,8
1792,M,0.5700,0.4550,0.1750,1.0200,0.4805,0.2145,0.2900,9
2084,F,0.6900,0.5400,0.1950,1.2525,0.7300,0.3975,0.4620,12
767,M,0.3450,0.2700,0.0950,0.1970,0.0665,0.0500,0.0700,9
2280,M,0.4400,0.3750,0.1300,0.4870,0.2260,0.0965,0.1550,9
2693,M,0.6500,0.5200,0.1750,1.2655,0.6150,0.2775,0.3360,9
2081,M,0.6500,0.5000,0.1400,1.2380,0.6165,0.2355,0.3200,8
1112,F,0.5200,0.4600,0.1500,1.0190,0.5230,0.1985,0.2540,7
4106,F,0.7200,0.5900,0.2050,1.7495,0.7755,0.4225,0.4800,11
2850,M,0.6300,0.4850,0.1600,1.2430,0.6230,0.2750,0.3000,10
3116,M,0.4650,0.4050,0.1350,0.7775,0.4360,0.1715,0.1455,10
865,F,0.6050,0.4750,0.1750,1.3820,0.6090,0.2325,0.3985,10
2389,M,0.4200,0.3400,0.1250,0.4495,0.1650,0.1125,0.1440,11
1085,I,0.4450,0.3400,0.1450,0.4340,0.1945,0.0905,0.1300,7
1447,M,0.4400,0.3200,0.1200,0.4565,0.2435,0.0920,0.1025,8
199,M,0.5850,0.4600,0.1850,0.9220,0.3635,0.2130,0.2850,10
429,F,0.5750,0.4500,0.1700,1.0475,0.3775,0.1705,0.3850,18
3611,F,0.5900,0.4650,0.1700,1.0425,0.4635,0.2400,0.2700,10
3466,M,0.6400,0.5000,0.1700,1.4545,0.6420,0.3575,0.3540,9
2825,I,0.4950,0.3750,0.1200,0.5890,0.3075,0.1215,0.1405,8
1823,M,0.7300,0.5750,0.2100,2.0690,0.9285,0.4090,0.6430,11
1795,F,0.5800,0.4300,0.1700,1.4800,0.6535,0.3240,0.4155,10
2924,M,0.6050,0.4900,0.1800,1.1670,0.4570,0.2900,0.3745,9
1970,M,0.6750,0.5150,0.1500,1.3120,0.5560,0.2845,0.4115,11
730,M,0.5250,0.4000,0.1300,0.8295,0.2405,0.1825,0.2750,11
3886,F,0.4600,0.3750,0.1200,0.4915,0.2205,0.0880,0.1700,7
2967,M,0.6800,0.5150,0.1600,1.2345,0.6180,0.2625,0.3250,11
297,I,0.2800,0.2100,0.0850,0.1065,0.0390,0.0295,0.0300,4
2121,I,0.4750,0.3600,0.1100,0.4555,0.1770,0.0965,0.1450,9
3465,F,0.6400,0.4800,0.1950,1.1435,0.4915,0.2345,0.3530,9
807,F,0.4800,0.4000,0.1250,0.7590,0.2125,0.1790,0.2400,15
2595,F,0.5950,0.4650,0.1500,1.0255,0.4120,0.2745,0.2890,11
3651,I,0.5250,0.4050,0.1250,0.6570,0.2985,0.1505,0.1680,10
1565,I,0.4600,0.3550,0.1100,0.4255,0.2015,0.0810,0.1300,7
2997,F,0.6250,0.4900,0.1100,1.1360,0.5265,0.1915,0.2925,9
1172,M,0.6300,0.4700,0.1550,1.1325,0.5890,0.2110,0.2870,8
4060,I,0.5450,0.4050,0.1300,0.6580,0.3270,0.1445,0.1740,8
4067,I,0.4000,0.3000,0.1150,0.3180,0.1335,0.0725,0.0935,6
821,I,0.3700,0.2750,0.1400,0.2215,0.0970,0.0455,0.0615,6
2711,I,0.1900,0.1400,0.0300,0.0315,0.0125,0.0050,0.0105,3
1241,I,0.3800,0.2700,0.0800,0.2105,0.0865,0.0420,0.0700,8
1563,I,0.4550,0.3600,0.1150,0.4570,0.2085,0.0855,0.1470,10
4050,M,0.6250,0.4950,0.1750,1.2935,0.5805,0.3170,0.3550,9
4136,F,0.6150,0.4950,0.1550,1.0805,0.5200,0.1900,0.3200,9
623,F,0.5000,0.3850,0.1050,0.4980,0.1795,0.1095,0.1700,17
3740,F,0.6500,0.5000,0.1700,1.4045,0.6940,0.3180,0.3235,11
3709,M,0.6850,0.5500,0.1900,1.8850,0.8900,0.4100,0.4895,10
1445,I,0.4300,0.3400,0.1050,0.4405,0.2385,0.0745,0.1075,6
1718,M,0.6500,0.5050,0.1900,1.2740,0.5900,0.2300,0.3910,11
1162,M,0.6100,0.4850,0.1450,1.3305,0.7830,0.2255,0.2865,9
2260,M,0.5500,0.4600,0.1750,0.8690,0.3155,0.1825,0.3200,10
1640,F,0.5750,0.4350,0.1500,1.0305,0.4605,0.2180,0.3600,8
3083,I,0.2250,0.1700,0.0500,0.0515,0.0190,0.0120,0.0170,4
4065,I,0.3700,0.2750,0.0800,0.2325,0.0930,0.0560,0.0720,6
2603,F,0.6200,0.5100,0.1750,1.2705,0.5415,0.3230,0.3225,9
2775,I,0.5850,0.4600,0.1450,0.8465,0.3390,0.1670,0.2950,10
3781,M,0.6150,0.4550,0.1300,0.9685,0.4900,0.1820,0.2655,10
2749,I,0.5050,0.3800,0.1350,0.5385,0.2645,0.0950,0.1650,9
1022,F,0.6400,0.5000,0.1700,1.5175,0.6930,0.3260,0.4090,11
1750,F,0.7100,0.5700,0.1950,1.9805,0.9925,0.4925,0.4800,12
291,F,0.5650,0.5050,0.2100,1.2765,0.5010,0.2790,0.3550,12
2022,F,0.5300,0.4300,0.1500,0.7410,0.3250,0.1855,0.1960,9
1740,F,0.6750,0.5100,0.1950,1.3820,0.6045,0.3175,0.3965,10
2282,F,0.4950,0.3850,0.1300,0.6905,0.3125,0.1790,0.1750,10
3843,M,0.5750,0.4500,0.1600,0.9550,0.4400,0.1685,0.2700,16
1007,M,0.6100,0.4700,0.1500,1.1625,0.5650,0.2580,0.3085,11
3026,I,0.4950,0.3750,0.1150,0.5070,0.2410,0.1030,0.1500,8
67,F,0.5950,0.4950,0.1850,1.2850,0.4160,0.2240,0.4850,13
24,F,0.6150,0.4800,0.1650,1.1615,0.5130,0.3010,0.3050,10
3453,F,0.5550,0.4200,0.1100,0.9310,0.4445,0.1710,0.2250,8
216,M,0.4500,0.3500,0.1300,0.4600,0.1740,0.1110,0.1350,8
2860,F,0.7200,0.5500,0.1800,1.5200,0.6370,0.3250,0.4350,10
1910,F,0.5800,0.5000,0.1650,0.9250,0.3700,0.1850,0.3005,10
2783,M,0.6000,0.4950,0.1850,1.1145,0.5055,0.2635,0.3670,11
1153,F,0.6000,0.4750,0.1600,1.0265,0.4850,0.2495,0.2565,9
3421,M,0.6000,0.4750,0.1500,1.0890,0.5195,0.2230,0.2920,11
2159,F,0.6400,0.5100,0.2000,1.3905,0.6100,0.3315,0.4100,12
166,F,0.7250,0.5750,0.1750,2.1240,0.7650,0.4515,0.8500,20
2827,I,0.5000,0.3750,0.1200,0.5290,0.2235,0.1230,0.1600,8
207,I,0.4350,0.3400,0.1100,0.3795,0.1495,0.0850,0.1200,8
3510,M,0.6500,0.5050,0.1800,1.4690,0.7115,0.3335,0.3800,9
3624,F,0.6650,0.5000,0.1750,1.4355,0.6430,0.3450,0.3700,9
2322,M,0.5300,0.4350,0.1350,0.7365,0.3275,0.1315,0.2200,12
2089,F,0.7300,0.5550,0.1800,1.6895,0.6555,0.1965,0.4935,10
591,F,0.3700,0.2900,0.1150,0.2500,0.1110,0.0570,0.0750,9
1176,M,0.6450,0.5300,0.1950,1.3900,0.6465,0.2945,0.3735,10
1720,M,0.6500,0.5100,0.1600,1.3835,0.6385,0.2905,0.3665,9
1863,I,0.5200,0.4150,0.1400,0.6375,0.3080,0.1335,0.1680,9
525,M,0.1750,0.1250,0.0400,0.0240,0.0095,0.0060,0.0050,4
2335,M,0.6100,0.4900,0.1500,1.1030,0.4250,0.2025,0.3600,23
469,M,0.6750,0.5550,0.2000,1.4385,0.5450,0.2665,0.4650,21
1350,F,0.5950,0.4650,0.1500,0.9800,0.4115,0.1960,0.2255,10
2169,I,0.1650,0.1150,0.0150,0.0145,0.0055,0.0030,0.0050,4
2811,M,0.7250,0.5700,0.1900,2.3305,1.2530,0.5410,0.5200,9
1531,I,0.2100,0.1700,0.0450,0.0475,0.0190,0.0110,0.0130,5
3300,F,0.6150,0.5000,0.2050,1.1055,0.4445,0.2270,0.3900,16
928,I,0.4350,0.3400,0.1150,0.3925,0.1825,0.0780,0.1145,6
1896,M,0.5700,0.4400,0.1750,0.9415,0.3805,0.2285,0.2830,9
2721,I,0.3750,0.2900,0.1400,0.3000,0.1400,0.0625,0.0825,8
1619,I,0.5600,0.4450,0.1500,0.8225,0.3685,0.1870,0.2360,10
1469,M,0.5250,0.4000,0.1400,0.7205,0.3685,0.1450,0.1735,8
1141,I,0.5750,0.4350,0.1300,0.8050,0.3155,0.2155,0.2450,10
2934,F,0.6200,0.4750,0.1500,0.9545,0.4550,0.1865,0.2770,9
1913,M,0.5800,0.4400,0.1600,0.8295,0.3365,0.2005,0.2485,9
956,M,0.4950,0.4000,0.1350,0.6100,0.2720,0.1435,0.1440,7
1488,M,0.6000,0.4650,0.2000,1.2590,0.6405,0.1985,0.3570,9
25,F,0.5600,0.4400,0.1400,0.9285,0.3825,0.1880,0.3000,11
1134,F,0.5700,0.4450,0.1450,0.8775,0.4120,0.2170,0.2200,8
2197,I,0.4050,0.3050,0.1050,0.3625,0.1565,0.0705,0.1250,10
925,I,0.4300,0.3250,0.1000,0.3645,0.1575,0.0825,0.1050,7
3224,M,0.6400,0.5250,0.2000,1.3765,0.4400,0.3075,0.4700,16
1552,I,0.3900,0.2850,0.1000,0.2810,0.1275,0.0620,0.0770,7
2744,M,0.4800,0.3750,0.1200,0.5895,0.2535,0.1280,0.1720,11
843,M,0.5050,0.4400,0.1400,0.8275,0.3415,0.1855,0.2390,8
1645,M,0.5800,0.4300,0.1300,0.7980,0.3650,0.1730,0.2285,10
2937,M,0.6250,0.5150,0.1650,1.2170,0.6670,0.2065,0.3115,10
3533,I,0.4000,0.3100,0.1150,0.3140,0.1545,0.0595,0.0870,6
